run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.best_val_precision,metrics.val_auprc,metrics.val_acc,metrics.best_val_accuracy,metrics.best_val_f1,metrics.train_acc,metrics.val_f1,metrics.best_epoch,metrics.train_loss,metrics.val_precision,metrics.best_val_auroc,metrics.best_val_auprc,metrics.best_val_recall,metrics.val_loss,metrics.best_val_loss,metrics.val_auroc,metrics.val_recall,metrics.mean_best_val_f1,metrics.pruned,params.monitor_metric,params.lr,params.max_epochs,params.patience,params.hidden_dims,params.dropout,params.embedder_name,params.batch_size,params.n_splits,tags.mlflow.parentRunId,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit
76fb1a29be99499b8e9cbbbeb7f60c29,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/76fb1a29be99499b8e9cbbbeb7f60c29/artifacts,2025-12-06 16:47:44.082000+00:00,2025-12-06 16:55:02.282000+00:00,0.816793893129771,0.8931929258302946,0.8044692737430168,0.8379888268156425,0.8806584362139918,0.8605299860529986,0.8571428571428571,28.0,0.32284150111542254,0.7894736842105263,0.8675373134328358,0.8977165985219066,0.9553571428571429,0.47834404045976076,0.43255942044311396,0.8527452025586354,0.9375,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
7c72c5417d124a9eb3cc1d8615832f1b,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/7c72c5417d124a9eb3cc1d8615832f1b/artifacts,2025-12-06 16:42:28.906000+00:00,2025-12-06 16:47:43.980000+00:00,0.8320610687022901,0.9299635558041328,0.8379888268156425,0.8603351955307262,0.897119341563786,0.8549511854951185,0.8776371308016878,15.0,0.35286775063021913,0.832,0.9008528784648188,0.9343080040096879,0.9732142857142857,0.4046255299748655,0.4135600039579349,0.8955223880597015,0.9285714285714286,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
3b9035bdd3024ad490c20b20562f4ffa,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/3b9035bdd3024ad490c20b20562f4ffa/artifacts,2025-12-06 16:34:26.543000+00:00,2025-12-06 16:42:28.794000+00:00,0.8372093023255814,0.9260114433856796,0.8555555555555555,0.8611111111111112,0.8962655601659751,0.8659217877094972,0.8869565217391304,33.0,0.33724564418987524,0.864406779661017,0.8966649159663865,0.9258326087943209,0.9642857142857143,0.4225232486923536,0.417906477716234,0.8973870798319328,0.9107142857142857,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
86047a9c2cdd46c28237bef914eea4fd,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/86047a9c2cdd46c28237bef914eea4fd/artifacts,2025-12-06 16:34:25.890000+00:00,2025-12-06 17:05:42.449000+00:00,,,,,,,,,,,,,,,,,,0.9037969387462071,,f1,0.007412475057685891,250,20,"[20, 10]",0.1937746482612693,MOMENT-1-base,19,5,,LOCAL,trial_46,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
bb47b7e708834ae6a03359bf4053ba55,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/bb47b7e708834ae6a03359bf4053ba55/artifacts,2025-12-06 16:25:36.892000+00:00,2025-12-06 16:34:25.424000+00:00,0.8790322580645161,0.9432310559216499,0.888268156424581,0.8994413407821229,0.923728813559322,0.8200836820083682,0.9152542372881356,41.0,0.3881956286510164,0.8709677419354839,0.9320362473347548,0.9418379014166021,0.9732142857142857,0.3086996391498843,0.2990121501784085,0.9303038379530917,0.9642857142857143,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
87464b3a971a498986f063a0c02ee58a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/87464b3a971a498986f063a0c02ee58a/artifacts,2025-12-06 16:19:01.598000+00:00,2025-12-06 16:25:36.857000+00:00,0.8916666666666667,0.959908743564417,0.8770949720670391,0.8994413407821229,0.9224137931034483,0.8479776847977685,0.9067796610169492,26.0,0.3471107206085237,0.8629032258064516,0.9305703624733475,0.9537875546107395,0.9553571428571429,0.337343087326215,0.33693055850167514,0.9363006396588486,0.9553571428571429,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
c9b29cad31a3416ba08dfd8c288f4c5a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/c9b29cad31a3416ba08dfd8c288f4c5a/artifacts,2025-12-06 16:11:50.272000+00:00,2025-12-06 16:19:01.500000+00:00,0.803030303030303,0.9043356765452816,0.8212290502793296,0.8212290502793296,0.8688524590163934,0.8549511854951185,0.8688524590163934,30.0,0.35286892570212297,0.803030303030303,0.8635394456289979,0.9032002305190464,0.9464285714285714,0.45344859261752507,0.43631366045115383,0.8687366737739872,0.9464285714285714,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
a21ce1cf1be743dfab00e2316c52bb2a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/a21ce1cf1be743dfab00e2316c52bb2a/artifacts,2025-12-06 16:04:34.220000+00:00,2025-12-06 16:11:50.114000+00:00,0.828125,0.9339357721896334,0.8268156424581006,0.8435754189944135,0.8833333333333333,0.8675034867503487,0.869198312236287,30.0,0.35528817860152434,0.824,0.9017857142857142,0.9348820863338236,0.9464285714285714,0.39720822146484974,0.38370731289826293,0.8972547974413646,0.9196428571428571,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
581bbb8d96a740a69d46092babeaddb1,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/581bbb8d96a740a69d46092babeaddb1/artifacts,2025-12-06 15:59:24.435000+00:00,2025-12-06 16:04:34.184000+00:00,0.84251968503937,0.9168551408742176,0.85,0.8611111111111112,0.895397489539749,0.8463687150837989,0.8870292887029289,16.0,0.3622931563737672,0.8346456692913385,0.8834033613445378,0.9101582685859829,0.9553571428571429,0.41252943376700085,0.4229453057050705,0.8894432773109244,0.9464285714285714,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
0604f78dd13d4148936b4eedecdd2549,759131238482572322,FAILED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/0604f78dd13d4148936b4eedecdd2549/artifacts,2025-12-06 15:59:23.959000+00:00,2025-12-06 16:34:25.589000+00:00,,,,,,,,,,,,,,,,,,,1.0,f1,0.0028134178982007992,250,20,"[20, 10]",0.22806051369808095,MOMENT-1-base,30,5,,LOCAL,trial_45,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
df6ab0251ef146b4a1c8428315ccbeb9,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/df6ab0251ef146b4a1c8428315ccbeb9/artifacts,2025-12-06 15:54:41.703000+00:00,2025-12-06 15:59:23.670000+00:00,0.8907563025210085,0.9570725029798121,0.8547486033519553,0.8938547486033519,0.9177489177489178,0.8423988842398884,0.8916666666666667,13.0,0.40550147117514324,0.8359375,0.9324360341151386,0.9565072856540272,0.9464285714285714,0.34729471869308853,0.3200501231840869,0.9348347547974414,0.9553571428571429,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
03cb31499e6d4acebb2a3cf70f8f3b64,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/03cb31499e6d4acebb2a3cf70f8f3b64/artifacts,2025-12-06 15:49:16.749000+00:00,2025-12-06 15:54:41.580000+00:00,0.7898550724637681,0.8970575103343208,0.776536312849162,0.8212290502793296,0.872,0.8396094839609484,0.84,18.0,0.3755718114236409,0.7608695652173914,0.8610074626865672,0.9029194159593938,0.9732142857142857,0.4809421958537075,0.44687655651369573,0.8546108742004265,0.9375,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
